On-Off Premise,Supplier,Brand,Brand Family,Product Num,Product Name,Package,Customer ID,Customer Name,Shipping Address,Buyer Count   2025/1,Units   2025/1,Buyer Count   2025/2,Units   2025/2,Buyer Count   2025/3,Units   2025/3,Buyer Count   2025/4,Units   2025/4,Buyer Count   2025/5,Units   2025/5,Buyer Count   2025/6,Units   2025/6,Buyer Count   2025/7,Units   2025/7,Buyer Count   2025/8,Units   2025/8,Buyer Count   2025/9,Units   2025/9,Buyer Count   2025/10,Units   2025/10,Buyer Count   2025/11,Units   2025/11,Buyer Count   2025/12,Units   2025/12,Buyer Count   2026/1,Units   2026/1,Buyer Count   2026/2,Units   2026/2,Buyer Count   2026/3,Units   2026/3,Buyer Count   2026/4,Units   2026/4,Buyer Count   2026/5,Units   2026/5,Buyer Count   2026/6,Units   2026/6,Buyer Count   2026/7,Units   2026/7
Off Premise,Molly's,Molly's Irish Cream,Molly's,200291,Molly's Irish Cream 6/1.75 L Btl,6/1.75 Liter Btl,173031,Sparrow's Wine & Liq(P) (1224 Hoboken),1224 Shipyard Lane,,,,,,,,,,,,,,,,,,,,,1.00,1.00,1.00,1.00,,,,,,,,,,,,,,
Off Premise,Travelers Club,TRAVELERS CLUB,Travelers Club,200403,Travelers Club Vodka 1/12/750 mL Btl,1/12/750ml Btl,250059,Payless Liquor,1041 Elizabeth Ave,,,,,,,,,1.00,1.00,,,,,,,,,1.00,1.00,,,1.00,2.00,,,,,,,,,,,,,,
Off Premise,Molly's,Molly's Irish Cream,Molly's,200299,Molly's Irish Cream Gift Set 1/6/750 mL Btl,6/750ml Btl,190304,Shoppers Disc Liquor,65-69 N Beverwyck Rd,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200310,Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,250300,Jackson Liquors,426 Jackson Ave,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200311,Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,21023,Luna Liquors,291 Park Avenue,,,,,,,1.00,1.00,1.00,2.00,,,,,,,1.00,3.00,,,,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,,,1.00,3.00,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Collaboration Series Amrut,Bardstown Bourbon,201062,Bardstown Collaboration Series Amrut 1/750 mL Btl,1/750ML,230105,ShopRite Wines & Spirits of Sparta,16 North Village Blvd,,,,,,,1.00,1.00,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Green River Rye,Bardstown Green River,201053,Green River Rye 1/750 mL,1/750ML,4009,Usa Wine Traders Club (Bloomingdale),29 Main St,,,,,,,1.00,6.00,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,58001,Total Wine & More (River Edge),1001 Main St,1.00,6.00,1.00,12.00,1.00,18.00,,,,,1.00,18.00,,,,,,,,,1.00,12.00,,,,,1.00,12.00,,,1.00,12.00,,,1.00,18.00,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,38008,Shop Rite Liq.(A)Lodi,150 Main Str,,,1.00,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100912,OVO Vodka 1/12/750 mL Btl,1/12/750 mL (BO),173032,Sparrows Wine & Liq (P) (126 Hoboken),126 Washington St,,,,,,,,,,,,,,,,,1.00,24.00,,,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200313,Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,253000,Leland Liquor & Deli,296-298 Leland Ave,,,,,1.00,1.00,,,1.00,4.00,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,1.00,0.00,,
Off Premise,Caravella Inc,Lou Lou Bubbly Brut Rose,Caravella,200736,Lou Lou Bubbly Brut Rose 1/12/12 oz Can,1/12/12oz Can,190101,Montville Wine & Spirits,223 Changebridge Road,,,,,,,1.00,1.00,,,,,1.00,2.00,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Green River Wheated,Bardstown Green River,201054,Green River Wheated 1/750 mL,1/750ML,231215,Mac & Lindy's W & S (A),530 Co Rd 515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Double Barrel Rye,Bardstown Bourbon,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/750ML,190216,House of Wine & Liquor,308 E Wootton St,1.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Green River Rye,Bardstown Green River,201053,Green River Rye 1/750 mL,1/750ML,62009,Gary's Wine & Marketplace (Closter),67 Ver Valen St,,,1.00,6.00,,,,,1.00,12.00,,,,,,,,,,,,,1.00,12.00,,,,,,,1.00,6.00,,,,,,
Off Premise,Travelers Club,TRAVELERS CLUB,Travelers Club,200404,Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,150005,The Bottle Stop (Caldwell),153 Roseland Ave,1.00,4.00,,,,,1.00,2.00,,,1.00,5.00,,,,,1.00,3.00,,,,,1.00,3.00,,,,,,,1.00,5.00,,,1.00,9.00,,
Off Premise,Travelers Club,TRAVELERS CLUB,Travelers Club,200404,Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,171117,Delite Market,420 Washington St,,,1.00,5.00,1.00,5.00,,,1.00,6.00,,,1.00,3.00,,,1.00,8.00,1.00,3.00,1.00,6.00,,,,,1.00,5.00,1.00,5.00,,,,,1.00,5.00,,
Off Premise,Chateau Diana Winery,Chateau Diana Pinot Grigio,Chateau Diana,200174,Chateau Diana Pinot Grigio 12/750 mL Btl,1/12/750ml Btl,47004,Wides Deli & Liquor,81-85 Central Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,
Off Premise,Cruz Beverage,YaVe Tequila Reposado,YaVe Tequila,200383,YaVe Tequila Reposado 1/6/750 mL Btl,1/6/750 mL (BO),43001,City Supermarket,289 Bergen Blvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00
Off Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100912,OVO Vodka 1/12/750 mL Btl,1/12/750 mL (BO),190207,Liquor Outlet,289 Myrtle Ave,,,,,,,,,,,1.00,12.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200313,Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,152003,Hawthorne Quality Liquors,340 Hawthorne Ave,1.00,5.00,,,,,,,1.00,2.00,1.00,4.00,,,1.00,1.00,,,1.00,3.00,1.00,2.00,1.00,1.00,,,,,,,1.00,2.00,1.00,3.00,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Collaboration Series Goose Island,Bardstown Bourbon,201063,Bardstown Collaboration Series Goose Island 1/750 mL Btl,1/750ML,39016,NB Liquors,2 Teterboro Landing Dr,,,,,,,1.00,1.00,,,,,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Collaboration Series Silver Oak,Bardstown Bourbon,201064,Bardstown Collaboration Series Silver Oak 1/750 mL Btl,1/750ML,230114,Liquor Factory III Sparta,41 Woodport Road,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Southern Tier Distilling Company,Southern Tier Pumking Whiskey,Southern Tier Distilling,200517,Southern Tier Pumking Whiskey 6/750 mL Btl,1/6/750 mL (BO),150132,Boot Leggers W/L,528 Central Ave,,,,,,,,,1.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Travelers Club,TRAVELERS CLUB,Travelers Club,200400,Travelers Club Vodka 12/1 L Btl,12/1 Liter Btl,24015,Allwood Liquor Store,60 Market St,1.00,2.00,1.00,2.00,,,1.00,2.00,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,
Off Premise,Molly's,Molly's Irish Cream,Molly's,200291,Molly's Irish Cream 6/1.75 L Btl,6/1.75 Liter Btl,150145,Wine 2 Spirits,696-704 Mt.Prospect Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Double Barrel Rye,Bardstown Bourbon,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/750ML,36006,Wallington Liquor and Wine,168 Main Ave,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Single Barrel GSPD#2,Bardstown Bourbon,201070,Bardstown Single Barrel GSPD #2 1/750 mL Btl,1/750ML,27032,Cork and Barrel,217 Brook Ave.,,,,,,,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100912,OVO Vodka 1/12/750 mL Btl,1/12/750 mL (BO),44009,Metro Liquor (Cliffside Park),341 Gorge Rd.,,,,,,,,,,,,,,,1.00,12.00,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,24010,Western Bev 21088 Clift,20 Bridewell Place,,,1.00,36.00,1.00,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,190804,Midtown Liq,101 White Meadow Rd,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Green River Bourbon 250th Army Anniversary,Bardstown Green River,201072,Green River Bourbon 250th Army Anniversary 1/750 mL,1/750ML,190207,Liquor Outlet,289 Myrtle Ave,,,,,,,,,,,,,1.00,12.00,,,1.00,3.00,,,1.00,24.00,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200310,Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,250140,Station Liquors,405 Park Ave,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200311,Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,170169,Buy Rite North Bergen,5665 John F. Kennedy Blvd,,,,,,,1.00,1.00,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Green River Wheated,Bardstown Green River,201054,Green River Wheated 1/750 mL,1/750ML,11001,Lincoln Center Liq,261 Comly Road,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Green River Full Proof,Bardstown Green River,201052,Green River Full Proof 1/750 mL,1/750ML,190302,Basket Of Cheer Ii (Lake Hiawatha),149 N Beverwyck Rd,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,US Beverage,Sammy's Beach Bar Platinum Rum,Sammy's Beach Bum,200261,Sammy's Beach Bar Platinum Rum 1/6/750 mL Btl,1/6/750 mL (BO),21033,The Liquor Shop,498 E 30th Street,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Single Barrel GSPD#3,Bardstown Bourbon,201071,Bardstown Single Barrel GSPD #3 1/750 mL Btl,1/750ML,27032,Cork and Barrel,217 Brook Ave.,,,,,,,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Caravella Inc,Poca Loca Brazilian Wine,Poca Loca,200738,Poca Loca Brazilian Wine 1/12/750 mL Btl,1/12/750ml Btl,20106,Super Wine Warehse(P)Pate,42 E 30th St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00,,
Off Premise,1925 Spirits LLC,Leyenda 1925 Blanco Tequila,Leyenda 1925,200217,Leyenda 1925 Blanco Tequila 1/750 ML Btl,1/6/750 mL (BO),38040,Buy Rite Discount Liquor,183 Route 46 West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00
Off Premise,Bardstown Bourbon Co,Bardstown Collaboration Series Amrut,Bardstown Bourbon,201062,Bardstown Collaboration Series Amrut 1/750 mL Btl,1/750ML,96002,Wine & Spirit World(W),303 Franklin Ave,,,,,,,1.00,1.00,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Caravella Inc,2 Canos Cheerful Frizzante Peach & Apricot,2 Canos,200732,2 Canos Cheerful Frizzante Peach & Apricot 1/12/750 mL Btl,1/12/750ml Btl,83001,Food Universe Marketplace,937 Lincoln Ave,,,,,,,,,,,,,,,1.00,1.00,,,1.00,0.00,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200314,Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,170102,L&T Liquors,116 Ocean Avenue,1.00,1.00,1.00,1.00,,,,,1.00,2.00,,,,,,,1.00,1.00,1.00,2.00,,,1.00,1.00,,,,,,,,,,,,,1.00,1.00
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Double Barrel Rye,Bardstown Bourbon,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/750ML,36016,King Liquors,434 Main Ave,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200311,Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,152010,Royal Wine Iv,1073 Bergen St,,,,,,,,,,,1.00,1.00,,,,,1.00,1.00,1.00,1.00,,,,,,,1.00,1.00,,,1.00,1.00,1.00,1.00,1.00,1.00,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200313,Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,170251,Peckmans Pharmacy,227 Ocean Ave,1.00,5.00,,,1.00,1.00,1.00,3.00,1.00,3.00,1.00,3.00,,,1.00,5.00,,,1.00,7.00,1.00,5.00,1.00,5.00,,,,,,,1.00,5.00,1.00,3.00,1.00,2.00,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200313,Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,152007,All Brothers Liquors #3 (Newark),373 West Market St,1.00,6.00,,,,,1.00,6.00,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Discovery Series #12,Bardstown Bourbon,201061,Bardstown Discovery Series #12 1/750 mL Btl,1/750ML,83010,Bottle King (A) Glen Rock,909 Prospect St,,,,,,,1.00,1.00,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Discovery Series #12,Bardstown Bourbon,201061,Bardstown Discovery Series #12 1/750 mL Btl,1/750ML,191710,Shop Rite Wine & Spirits Stanhope,90 Route 206,,,,,,,1.00,1.00,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Discovery #13,Bardstown Bourbon,201074,Bardstown Discovery #13 1/750 mL Btl,1/750ML,191814,Sandy's Wine & Spirit (P) (Budd Lake),98 US Highway 46,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Green River Wheated,Bardstown Green River,201054,Green River Wheated 1/750 mL,1/750ML,191608,Shop-Rite(A) Netcong,75 Us-46 Lackawanna Plaza,,,1.00,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,
Off Premise,Bardstown Bourbon Co,Green River Honey,Bardstown Green River,201078,Green River Honey 1/10/50 mL Btl,1/10/50 ML (Sleeve),191608,Shop-Rite(A) Netcong,75 Us-46 Lackawanna Plaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00
Off Premise,Bardstown Bourbon Co,Bardstown Green River Rye,Bardstown Green River,201053,Green River Rye 1/750 mL,1/750ML,38040,Buy Rite Discount Liquor,183 Route 46 West,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,32016,Cobblestone Hill Deli,287 Broad St,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Travelers Club,TRAVELERS CLUB,Travelers Club,200410,Travelers Club Gin 24/375 mL Btl,24/375ml Btl,152005,Quality Liquors #2,41 Evergreen Ave,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Molly's,Molly's Irish Cream,Molly's,200291,Molly's Irish Cream 6/1.75 L Btl,6/1.75 Liter Btl,44010,Garden State Food&Liq (P),666 Anderson Ave,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Molly's,Molly's Irish Cream Salted Caramel,Molly's,200298,Molly's Irish Cream Salted Caramel 1/6/750 mL Btl,6/750ml Btl,50020,Wineland,247 Degraw Ave,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,,,,,,,,,,,
Off Premise,Chateau Diana Winery,Chateau Diana Non-Alcoholic Cabernet Sauvignon,Chateau Diana,200191,Chateau Diana Non-Alcoholic Cabernet Sauvignon 12/750 mL Btl,1/12/750ml Btl,5006,Roserne Pkg Store South,1477 NJ-23,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,
Off Premise,Travelers Club,TRAVELERS CLUB,Travelers Club,200401,Travelers Club Vodka 48/200 mL Btl,48/200ml Btl,152030,Austin Liquor,324a Mt.Prospect Ave,1.00,3.00,,,,,1.00,2.00,,,,,,,1.00,1.00,,,,,1.00,1.00,,,,,,,,,,,1.00,1.00,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200312,Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,150224,East Orange Liquor,160 North Grove St,,,,,,,,,1.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200312,Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,150064,New Silver Key Liquor,250 Broadway,1.00,6.00,1.00,6.00,,,1.00,6.00,1.00,5.00,,,1.00,5.00,,,,,,,,,,,1.00,4.00,1.00,1.00,1.00,5.00,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Collaboration Series Pierre Ferrand,Bardstown Bourbon,201073,Bardstown Collaboration Series Pierre Ferrand 1/750 mL Btl,1/750ML,12005,Shay's Liquors,1166 Hamburg Tnpk,,,,,,,,,,,,,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200313,Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,15059,Belmont Liqrs (P),146 Belmont Avenue,1.00,1.00,,,1.00,2.00,,,1.00,1.00,,,,,1.00,2.00,1.00,2.00,,,1.00,2.00,,,,,,,,,,,1.00,4.00,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,12005,Shay's Liquors,1166 Hamburg Tnpk,1.00,6.00,1.00,6.00,,,,,1.00,6.00,,,1.00,6.00,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Bottle-In-Bond,Bardstown Bourbon,201055,Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,17010,Frank's Fine Wine & Foods,431 Belmont Ave,,,1.00,2.00,,,,,,,,,,,1.00,2.00,,,,,,,,,1.00,3.00,,,,,,,,,,,,
Off Premise,Southern Tier Distilling Company,Southern Tier Pumking Whiskey,Southern Tier Distilling,200517,Southern Tier Pumking Whiskey 6/750 mL Btl,1/6/750 mL (BO),170021,Jersey City Buy Rite (A),575 Manila Ave,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,
Off Premise,Waterloo Gin,Waterloo NO#9 Gin,Waterloo Gin,200061,Waterloo 6/750 mL Btl,1/6/750 mL (BO),19008,Hawthorne Liq (A),610 Lafayette Ave,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Double Barrel Rye,Bardstown Bourbon,201057,Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/750ML,230105,ShopRite Wines & Spirits of Sparta,16 North Village Blvd,,,1.00,6.00,,,,,,,,,1.00,6.00,,,,,,,,,,,1.00,6.00,,,,,1.00,6.00,,,,,,
Off Premise,Oceano,Oceano White Moscato,Oceano,100921,Oceano White Moscato 1/12/750 mL Btl,1/12/750ml Btl,13008,Little Falls Liq(P),315 Main Street,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200312,Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,150604,Royal Liquors,363 South Orange Ave,1.00,2.00,,,1.00,3.00,1.00,2.00,,,1.00,4.00,,,1.00,1.00,,,,,,,,,1.00,6.00,,,1.00,4.00,,,1.00,4.00,,,,
Off Premise,Savorian INC,Stoney River Sauvignon Blanc,Stoney River,100956,Stoney River Sauvignon Blanc 1/12/750 mL Btl,1/12/750ml Btl,83001,Food Universe Marketplace,937 Lincoln Ave,,,,,,,,,,,,,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,
Off Premise,Travelers Club,TRAVELERS CLUB,Travelers Club,200402,Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24009,Quik Stop Conv(Z),261 Clifton Avenue,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,1.00,3.00,1.00,3.00,1.00,10.00,,,,,1.00,3.00,1.00,3.00
Off Premise,Molly's,Molly's Irish Cream,Molly's,200291,Molly's Irish Cream 6/1.75 L Btl,6/1.75 Liter Btl,170013,Universal Liquors (A),2117 Bergenline Avenue,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series Bourbon,Bardstown Bourbon,201056,Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,230412,USA Wine Traders Club Of Newton (A),17 Hampton House Road,1.00,12.00,1.00,6.00,,,1.00,12.00,1.00,6.00,,,,,,,,,1.00,6.00,,,1.00,6.00,,,,,1.00,6.00,,,,,,,,
Off Premise,Prestige,Amethystos White,Greek Wines,200352,Amethystos White 12/750 mL,1/12/750ml Btl,31060,Bottle Republic (Rutherford),10 NJ-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00,,
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200313,Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,150639,Azcona Liquors,818-820 South Orange Ave,,,,,,,1.00,1.00,1.00,2.00,,,,,,,1.00,8.00,,,1.00,4.00,,,,,,,,,1.00,4.00,,,,,1.00,4.00
Off Premise,Pride & Clarke,Pride & Clarke Vodka,Pride & Clarke,200313,Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,25045,Clifton Disc Liq (A),73 Ackerman Ave Botony Pl,1.00,2.00,,,1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,2.00,1.00,3.00,1.00,1.00,1.00,4.00,,,1.00,1.00,,,,,,,1.00,2.00,1.00,2.00,1.00,3.00,,
Off Premise,Travelers Club,TRAVELERS CLUB,Travelers Club,200404,Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,150037,Heller & Heller Liquors (Nutley),200 N Franklin Ave,1.00,6.00,,,1.00,7.00,,,,,1.00,3.00,1.00,7.00,,,,,1.00,6.00,,,,,,,,,,,,,,,,,,
Off Premise,OVO Vodka LLC,OVO Vodka,OVO Vodka,100914,OVO Vodka Mini Pack 3/750 mL Btl,3/750ML Btl,32016,Cobblestone Hill Deli,287 Broad St,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Single Barrel GSPD#2,Bardstown Bourbon,201070,Bardstown Single Barrel GSPD #2 1/750 mL Btl,1/750ML,35002,Woodridge Wines & Liq(A),206 Hackensack St,,,,,,,,,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Origin Series High Wheat,Bardstown Bourbon,201058,Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,81006,Fair Lawn Wine & Spirits,21-00 Maple Ave,,,,,1.00,2.00,,,,,,,,,,,,,,,,,,,,,1.00,6.00,,,,,,,,,,
Off Premise,Bardstown Bourbon Co,Bardstown Green River Full Proof,Bardstown Green River,201052,Green River Full Proof 1/750 mL,1/750ML,2003,Ringwood W&L,130 Skyline Drive,,,,,1.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Cruz Beverage,YaVe Tequila Jalapeno,YaVe Tequila,200382,YaVe Tequila Jalapeno 1/6/750 mL Btl,1/6/750 mL (BO),75004,Cork & Keg (A),89 Kinderkamack Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,1.00
Off Premise,Eleven20,Eleven20 Tequila Anejo,Eleven20 Tequila,200251,Eleven20 Tequila Anejo 750 mL 6/750 mL Btl,6/750ml Btl,42004,Wine And People,260 Bergen Tpk,,,,,,,1.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Off Premise,Molly's,Molly's Irish Cream,Molly's,200294,Molly's Irish Cream 1/12/750 mL Btl,1/12/750ml Btl,170169,Buy Rite North Bergen,5665 John F. Kennedy Blvd,1.00,1.00,,,,,,,,,1.00,1.00,,,,,,,,,1.00,1.00,,,,,,,1.00,1.00,,,,,1.00,1.00,1.00,1.00
Off Premise,Bardstown Bourbon Co,Green River Honey,Bardstown Green River,201078,Green River Honey 1/10/50 mL Btl,1/10/50 ML (Sleeve),191710,Shop Rite Wine & Spirits Stanhope,90 Route 206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,6.00
