Segment,Supplier,Brand Family,Brand,Product,Package,Servings per Case,Cases,Num Units,Tax Cost,Laid-in Cost,Discount,Participation,Full Price,Unit Price,Ext Price,Load Sheet Date
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,5,5,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$347.50,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,2,2,$13.076517,$49.095238,$2.75,$0.00,$71.00,$68.25,$136.50,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,3,3,$13.948284,$55.194444,$2.75,$0.00,$78.00,$75.25,$225.75,4/16/2025
Wine,Caravella Inc,Caravella,Lou Lou Bubbly Brut Rose,200736 Lou Lou Bubbly Brut Rose 1/12/12 oz Can,1/12/12oz Can,1,1,1,$1.968750,$29.50,$10.50,$0.00,$44.00,$33.50,$33.50,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,3,3,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$240.00,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,3,3,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$208.50,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,4,4,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$258.40,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,7,7,$13.076517,$49.095238,$5.75,$2.00,$71.00,$65.25,$456.75,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,1,1,$13.948284,$55.194444,$5.75,$2.00,$78.00,$72.25,$72.25,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,2,2,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$160.00,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/16/2025
Spirits,Prestige,Greek Spirits,Isidoros Avanitis Plomari Ouzo,200356 Isidoros Arvanitis Plomari Ouzo 12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$121.50,$27.00,$0.00,$177.00,$150.00,$150.00,4/17/2025
Wine,Prestige,Greek Wines,Amethystos White,200352 Amethystos White 12/750 mL,1/12/750ml Btl,23,5,5,$2.080355,$115.00,$27.00,$0.00,$165.00,$138.00,$690.00,4/17/2025
Wine,Prestige,Greek Wines,Amethystos Red,200351 Amethystos Red 12/750 mL,1/12/750ml Btl,23,2,2,$2.080355,$145.00,$27.00,$0.00,$201.00,$174.00,$348.00,4/17/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$64.60,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,6,6,$13.076517,$49.095238,$2.75,$0.00,$71.00,$68.25,$409.50,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$49.095238,$2.75,$0.00,$71.00,$68.25,$68.25,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$64.60,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,4,4,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$320.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$0.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,3,3,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$193.80,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,3,3,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$240.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,2,2,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$139.00,4/16/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,3,3,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$144.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$0.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$0.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/16/2025
Wine,Oceano,Oceano,Oceano White Moscato,100921 Oceano White Moscato 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$2.080355,$8.00,$17.00,$0.00,$143.00,$126.00,$126.00,4/16/2025
Wine,Oceano,Oceano,Oceano White Moscato,100921 Oceano White Moscato 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$2.080355,$8.00,$17.00,$0.00,$143.00,$126.00,$126.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$0.00,4/17/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$0.00,4/17/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$49.095238,$2.75,$0.00,$71.00,$68.25,$68.25,4/21/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,10,10,$13.948284,$55.194444,$5.75,$2.00,$78.00,$72.25,$722.50,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$13.076517,$41.00,$0.00,$0.00,$70.00,$70.00,$0.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,2,2,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$139.00,4/16/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200400 Travelers Club Vodka 12/1 L Btl,12/1 Liter Btl,33,1,1,$17.435355,$41.92,$10.00,$0.00,$78.00,$68.00,$68.00,4/16/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Origin Series Bourbon,201056 Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,6,2,12,$0.181615,$23.333333,$2.00,$0.00,$34.666667,$32.666667,$392.00,4/16/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Origin Series Bottle-In-Bond,201055 Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,6,1,6,$0.181615,$26.00,$2.333333,$0.00,$38.666667,$36.333334,$218.00,4/16/2025
Wine,Caravella Inc,Caravella,Lou Lou Bubbly Semi Sweet Rose,200737 Lou Lou Bubbly Semi Sweet Rose 1/12/12 oz Can,1/12/12oz Can,1,1,1,$1.968750,$29.50,$10.50,$0.00,$44.00,$33.50,$33.50,4/16/2025
Wine,Caravella Inc,Caravella,Lou Lou Bubbly Brut Rose,200736 Lou Lou Bubbly Brut Rose 1/12/12 oz Can,1/12/12oz Can,1,1,1,$1.968750,$29.50,$10.50,$0.00,$44.00,$33.50,$33.50,4/16/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,5,5,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$240.00,4/16/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200402 Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$39.45,$4.74,$0.00,$64.50,$59.76,$59.76,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,2,2,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$129.20,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,1,1,$13.948284,$55.194444,$5.75,$2.00,$78.00,$72.25,$72.25,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,2,2,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$160.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$0.00,4/16/2025
Spirits,Molly's,Molly's,Molly's Irish Cream,200294 Molly's Irish Cream 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$13.076517,$102.00,$49.92,$0.00,$175.92,$126.00,$126.00,4/16/2025
Spirits,Molly's,Molly's,Molly's Irish Cream,200292 Molly's Irish Cream 12/1 L Btl,12/1 Liter Btl,33,1,1,$17.435355,$133.00,$33.60,$0.00,$192.00,$158.40,$158.40,4/16/2025
Spirits,Molly's,Molly's,Molly's Irish Cream,200291 Molly's Irish Cream 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$94.00,$49.03,$0.00,$174.00,$124.97,$124.97,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,5,5,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$323.00,4/17/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,3,3,$13.076517,$49.095238,$5.75,$2.00,$71.00,$65.25,$195.75,4/17/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$69.50,4/17/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$43.75,$0.00,$0.00,$72.00,$72.00,$0.00,4/16/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200404 Traveler's Club Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,1,1,$15.255936,$27.18,$20.00,$0.00,$68.00,$48.00,$48.00,4/16/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200402 Travelers Club Vodka 24/375 mL Btl,24/375ml Btl,24,3,3,$13.076517,$39.45,$4.74,$0.00,$64.50,$59.76,$179.28,4/16/2025
Spirits,Travelers Club,Travelers Club,TRAVELERS CLUB,200400 Travelers Club Vodka 12/1 L Btl,12/1 Liter Btl,33,1,1,$17.435355,$41.92,$10.00,$0.00,$78.00,$68.00,$68.00,4/16/2025
Wine,Oceano,Oceano,Oceano White Moscato,100921 Oceano White Moscato 1/12/750 mL Btl,1/12/750ml Btl,23,1,1,$2.080355,$8.00,$17.00,$0.00,$143.00,$126.00,$126.00,4/16/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$0.00,$0.00,$0.00,$0.00,$70.00,$64.60,$0.00,4/14/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/14/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/14/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$0.00,$0.00,$0.00,$0.00,$70.00,$64.60,$0.00,4/14/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$0.00,$0.00,$0.00,$0.00,$72.00,$69.50,$0.00,4/14/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/14/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$0.00,$0.00,$0.00,$0.00,$72.00,$69.50,$0.00,4/14/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Discovery Series #10,201059 Bardstown Discovery Series #10 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Amrut,201062 Bardstown Collaboration Series Amrut 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Goose Island,201063 Bardstown Collaboration Series Goose Island 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$54.666667,$0.00,$0.00,$75.666667,$75.666667,$75.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Silver Oak,201064 Bardstown Collaboration Series Silver Oak 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Discovery Series #10,201059 Bardstown Discovery Series #10 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Goose Island,201063 Bardstown Collaboration Series Goose Island 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$54.666667,$0.00,$0.00,$75.666667,$75.666667,$75.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Silver Oak,201064 Bardstown Collaboration Series Silver Oak 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Amrut,201062 Bardstown Collaboration Series Amrut 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Discovery Series #10,201059 Bardstown Discovery Series #10 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Goose Island,201063 Bardstown Collaboration Series Goose Island 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$54.666667,$0.00,$0.00,$75.666667,$75.666667,$75.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Silver Oak,201064 Bardstown Collaboration Series Silver Oak 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Amrut,201062 Bardstown Collaboration Series Amrut 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Discovery Series #10,201059 Bardstown Discovery Series #10 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Silver Oak,201064 Bardstown Collaboration Series Silver Oak 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Goose Island,201063 Bardstown Collaboration Series Goose Island 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$54.666667,$0.00,$0.00,$75.666667,$75.666667,$75.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Amrut,201062 Bardstown Collaboration Series Amrut 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Discovery Series #12,201061 Bardstown Discovery Series #12 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$1.00,$0.00,$105.666667,$104.666667,$104.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Discovery Series #11,201060 Bardstown Discovery Series #11 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$1.00,$0.00,$105.666667,$104.666667,$104.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Discovery Series #10,201059 Bardstown Discovery Series #10 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$1.00,$0.00,$105.666667,$104.666667,$104.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Silver Oak,201064 Bardstown Collaboration Series Silver Oak 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$1.00,$0.00,$105.666667,$104.666667,$104.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Goose Island,201063 Bardstown Collaboration Series Goose Island 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$54.666667,$1.00,$0.00,$75.666667,$74.666667,$74.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Amrut,201062 Bardstown Collaboration Series Amrut 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$1.00,$0.00,$105.666667,$104.666667,$104.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Silver Oak,201064 Bardstown Collaboration Series Silver Oak 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Discovery Series #10,201059 Bardstown Discovery Series #10 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Goose Island,201063 Bardstown Collaboration Series Goose Island 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$54.666667,$0.00,$0.00,$75.666667,$75.666667,$75.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Silver Oak,201064 Bardstown Collaboration Series Silver Oak 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Collaboration Series Amrut,201062 Bardstown Collaboration Series Amrut 1/750 mL Btl,1/750ML,6,0.166667,1,$0.181615,$77.333333,$0.00,$0.00,$105.666667,$105.666667,$105.67,4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,(1),(1),$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,4/14/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$0.00,$0.012836,$0.00,$0.00,$0.00,$0.00,$0.00,4/14/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,1,1,$13.076517,$49.095238,$0.00,$0.00,$71.00,$71.00,$71.00,4/17/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,3,3,$13.076517,$49.095238,$2.75,$0.00,$71.00,$68.25,$204.75,4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,1,1,$13.948284,$55.194444,$2.75,$0.00,$78.00,$75.25,$75.25,4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200310 Pride & Clarke Vodka 6/1.75 L Btl,6/1.75 Liter Btl,29,0,0,$15.255936,$43.75,$2.50,$0.00,$72.00,$69.50,$0.00,4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$0.00,4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200313 Pride & Clarke Vodka 24/375 mL Btl,24/375ml Btl,24,2,2,$13.076517,$49.095238,$2.75,$0.00,$71.00,$68.25,$136.50,4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,2,2,$13.948284,$55.194444,$2.75,$0.00,$78.00,$75.25,$150.50,4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Origin Series High Wheat,201058 Bardstown Origin Series High Wheat 1/750 mL Btl,1/750ML,6,8,48,$0.181615,$26.00,$2.333333,$0.00,$38.666667,$36.333334,"$1,744.00",4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Origin Series Double Barrel Rye,201057 Bardstown Origin Series Double Barrel Rye 1/750 mL Btl,1/750ML,6,6,36,$0.181615,$26.00,$2.333333,$0.00,$38.666667,$36.333334,"$1,308.00",4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Origin Series Bourbon,201056 Bardstown Origin Series Bourbon 1/750 mL Btl,1/750ML,6,8,48,$0.181615,$23.333333,$2.00,$0.00,$34.666667,$32.666667,"$1,568.00",4/15/2025
Spirits,Bardstown Bourbon Co,Bardstown Bourbon,Bardstown Origin Series Bottle-In-Bond,201055 Bardstown Origin Series Bottle-In-Bond 1/750 mL Btl,1/750ML,6,8,48,$0.181615,$26.00,$2.333333,$0.00,$38.666667,$36.333334,"$1,744.00",4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200312 Pride & Clarke Vodka 48/200 mL Btl,48/200ml Btl,13,0,0,$13.948284,$55.194444,$2.00,$0.00,$78.00,$76.00,$0.00,4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200314 Pride & Clarke Vodka 1/12/750 mL Btl,1/12/750ml Btl,23,0,0,$13.076517,$41.00,$5.40,$0.00,$70.00,$64.60,$0.00,4/15/2025
Spirits,Pride & Clarke,Pride & Clarke,Pride & Clarke Vodka,200311 Pride & Clarke Vodka 12/1 L Btl,12/1 Liter Btl,33,0,0,$17.435355,$53.00,$0.00,$0.00,$80.00,$80.00,$0.00,4/15/2025
