Sales Rep Assigned,Product Num Name,Customer Num & Company,On-Off Premise,Load Sheet Date,Placement Count   6/1/2026 - 8/31/2026,Placement Count   9/1/2026 - 9/30/2026
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/2/2026,1.00,
Mike Ast,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,11003 Lincoln Park Fine Wines & Spirits,Off Premise,7/2/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,7/2/2026,1.00,
Shane Barreca,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/2/2026,1.00,
Derrick Laws,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,7/2/2026,1.00,
Shane Barreca,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Derrick Laws,1170 Fever Tree Ginger Ale 3/8/150 mL Can,23004 Shop Rite Wines/Spirits,Off Premise,7/2/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,7/2/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,7/2/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/2/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,7/2/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,7/2/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/2/2026,1.00,
Derrick Laws,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,7/2/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,7/2/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/2/2026,1.00,
Shane Barreca,1175 Fever Tree Cucumber 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,7/2/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,73003 Bottle King (A) Hillsdale,Off Premise,7/2/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,92008 Ramsey Wine & Liquor,Off Premise,7/2/2026,1.00,
Phil Ernst,1157 Fever Tree Club Soda 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/2/2026,1.00,
Mike Ast,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,11003 Lincoln Park Fine Wines & Spirits,Off Premise,7/2/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Derrick Laws,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,7/2/2026,1.00,
Derrick Laws,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,7/2/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/2/2026,1.00,
Phil Ernst,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/2/2026,1.00,
Phil Ernst,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/2/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,62009 Gary's Wine & Marketplace (Closter),Off Premise,7/2/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Jim Heaney,1160 Fever Tree Tonic Water 6/4/200 mL Btl,25008 Clifton Commons S & W,Off Premise,7/2/2026,1.00,
Derrick Laws,1157 Fever Tree Club Soda 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,7/2/2026,1.00,
Mike Ast,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,11003 Lincoln Park Fine Wines & Spirits,Off Premise,7/2/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,80026 Stew Leonard's(A) Paramus Wine,Off Premise,7/2/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,11003 Lincoln Park Fine Wines & Spirits,Off Premise,7/2/2026,1.00,
Derrick Laws,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,23004 Shop Rite Wines/Spirits,Off Premise,7/2/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,92011 Bottle King (A) Ramsey,Off Premise,7/2/2026,1.00,
Mike Ast,1162 Fever Tree Tonic Water 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,7/2/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,60001 Bottle King (A) Dumont,Off Premise,7/2/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,60001 Bottle King (A) Dumont,Off Premise,7/2/2026,1.00,
Klejdi Lamo,1154 Fever Tree Ginger Beer 8/500 mL Btl,191710 Shop Rite Wine & Spirits Stanhope,Off Premise,7/1/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,7/1/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Phil Ernst,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Phil Ernst,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Jayson Romine,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Anthony Palmisano,1160 Fever Tree Tonic Water 6/4/200 mL Btl,5006 Roserne Pkg Store South,Off Premise,7/1/2026,1.00,
Jayson Romine,1159 Fever Tree Club Soda 3/8/150 mL Can,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Mike Ast,1157 Fever Tree Club Soda 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,7/1/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Jayson Romine,1155 Fever Tree Ginger Beer 3/8/150 mL Can,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Phil Ernst,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Phil Ernst,1170 Fever Tree Ginger Ale 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Phil Ernst,1175 Fever Tree Cucumber 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Phil Ernst,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Jayson Romine,1157 Fever Tree Club Soda 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Phil Ernst,1160 Fever Tree Tonic Water 6/4/200 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Mike Ast,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,84010 Ridgewood Super Cellar,Off Premise,7/1/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Phil Ernst,1161 Fever Tree Tonic Water 8/500 mL Btl,83010 Bottle King (A) Glen Rock,Off Premise,7/1/2026,1.00,
Jayson Romine,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Jayson Romine,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,231215 Mac & Lindy's W & S (A),Off Premise,7/1/2026,1.00,
Matt Powierski,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,36007 Shop Rite Of Wallington,Off Premise,6/30/2026,1.00,
Mike Ast,1160 Fever Tree Tonic Water 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/30/2026,1.00,
Shane Barreca,1152 Fever Tree Light Ginger Beer 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Phil Ernst,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/30/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/30/2026,1.00,
Matt Powierski,1161 Fever Tree Tonic Water 8/500 mL Btl,36007 Shop Rite Of Wallington,Off Premise,6/30/2026,1.00,
Brian Sengebush,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,231717 Culver Liquor and Bar,Off Premise,6/30/2026,1.00,
Dan Lagala,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/30/2026,1.00,
Mike Ast,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,89005 Allendale Wine Shoppe,Off Premise,6/30/2026,1.00,
Shane Barreca,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/30/2026,1.00,
Michael Harboy,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/30/2026,1.00,
Phil Ernst,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/30/2026,1.00,
Michael Harboy,1157 Fever Tree Club Soda 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/30/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,75002 Shop Rite Liq (A)Emerson,Off Premise,6/30/2026,1.00,
Phil Ernst,1155 Fever Tree Ginger Beer 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/30/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Derrick Laws,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,20080 Raphael & Angel Liq (A),Off Premise,6/30/2026,1.00,
Shane Barreca,1154 Fever Tree Ginger Beer 8/500 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/30/2026,1.00,
Dan Lagala,1160 Fever Tree Tonic Water 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/30/2026,1.00,
Shane Barreca,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/30/2026,1.00,
Shane Barreca,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Chris Payton,1157 Fever Tree Club Soda 6/4/200 mL Btl,47005 Exquisite W & L (A),Off Premise,6/30/2026,1.00,
Derrick Laws,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,20080 Raphael & Angel Liq (A),Off Premise,6/30/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Michael Harboy,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/30/2026,1.00,
Phil Ernst,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,29004 Shop-Rite Liq Lyndhurst,Off Premise,6/30/2026,1.00,
Phil Ernst,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,29004 Shop-Rite Liq Lyndhurst,Off Premise,6/30/2026,1.00,
Phil Ernst,1162 Fever Tree Tonic Water 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/30/2026,1.00,
Chris Payton,1160 Fever Tree Tonic Water 6/4/200 mL Btl,47005 Exquisite W & L (A),Off Premise,6/30/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Brian Sengebush,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,231717 Culver Liquor and Bar,Off Premise,6/30/2026,1.00,
Phil Ernst,1157 Fever Tree Club Soda 6/4/200 mL Btl,29004 Shop-Rite Liq Lyndhurst,Off Premise,6/30/2026,1.00,
Mike Ast,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,89005 Allendale Wine Shoppe,Off Premise,6/30/2026,1.00,
Matt Powierski,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,36007 Shop Rite Of Wallington,Off Premise,6/30/2026,1.00,
Mike Ast,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/30/2026,1.00,
Matt Powierski,1159 Fever Tree Club Soda 3/8/150 mL Can,36007 Shop Rite Of Wallington,Off Premise,6/30/2026,1.00,
Dan Lagala,1175 Fever Tree Cucumber 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/30/2026,1.00,
Mike Ast,1159 Fever Tree Club Soda 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/30/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,75002 Shop Rite Liq (A)Emerson,Off Premise,6/30/2026,1.00,
Brian Sengebush,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,231717 Culver Liquor and Bar,Off Premise,6/30/2026,1.00,
Shane Barreca,1164 Fever Tree Tonic Water Light 8/500 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Anthony Palmisano,1160 Fever Tree Tonic Water 6/4/200 mL Btl,8008 Shoppers Disc(A)Pompton,Off Premise,6/30/2026,1.00,
Dan Lagala,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/30/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Matt Powierski,1154 Fever Tree Ginger Beer 8/500 mL Btl,36007 Shop Rite Of Wallington,Off Premise,6/30/2026,1.00,
Chris Payton,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,34009 The Wine Rack Hasbrouck Hts,Off Premise,6/30/2026,1.00,
Michael Harboy,1160 Fever Tree Tonic Water 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/30/2026,1.00,
Shane Barreca,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Shane Barreca,1178 Fever Tree Expresso Martini Mix 8/500 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/30/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Shane Barreca,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/30/2026,1.00,
Shane Barreca,1158 Fever Tree Club Soda 8/500 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Shane Barreca,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Brian Sengebush,1175 Fever Tree Cucumber 6/4/200 mL Btl,231717 Culver Liquor and Bar,Off Premise,6/30/2026,1.00,
Shane Barreca,1153 Fever Tree Blood Orange Ginger Beer 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Phil Ernst,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,80041 PRIME WINE CELLAR Liquor & Beer,Off Premise,6/30/2026,1.00,
Michael Harboy,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,12005 Shay's Liquors,Off Premise,6/30/2026,1.00,
Brian Sengebush,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,231717 Culver Liquor and Bar,Off Premise,6/30/2026,1.00,
Shane Barreca,1175 Fever Tree Cucumber 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Phil Ernst,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/30/2026,1.00,
Shane Barreca,1157 Fever Tree Club Soda 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Chris Payton,1155 Fever Tree Ginger Beer 3/8/150 mL Can,47005 Exquisite W & L (A),Off Premise,6/30/2026,1.00,
Shane Barreca,1160 Fever Tree Tonic Water 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Shane Barreca,1167 Fever Tree Elderflower Tonic Water 3/8/150 mL Can,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Matt Powierski,1170 Fever Tree Ginger Ale 3/8/150 mL Can,36007 Shop Rite Of Wallington,Off Premise,6/30/2026,1.00,
Shane Barreca,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,73008 Shop Rite Liq (A)Hillsdal,Off Premise,6/30/2026,1.00,
Chris Payton,1159 Fever Tree Club Soda 3/8/150 mL Can,47005 Exquisite W & L (A),Off Premise,6/30/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Phil Ernst,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,29004 Shop-Rite Liq Lyndhurst,Off Premise,6/30/2026,1.00,
Phil Ernst,1159 Fever Tree Club Soda 3/8/150 mL Can,25010 Stew Leonard's Wines & Spirits of Clifton,Off Premise,6/30/2026,1.00,
Mike Ast,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,12011 Bottle King (A) Wayne,Off Premise,6/30/2026,1.00,
Shane Barreca,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,75002 Shop Rite Liq (A)Emerson,Off Premise,6/30/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/30/2026,1.00,
Derrick Laws,1154 Fever Tree Ginger Beer 8/500 mL Btl,20080 Raphael & Angel Liq (A),Off Premise,6/30/2026,1.00,
Shane Barreca,1159 Fever Tree Club Soda 3/8/150 mL Can,67005 Shoprite Liq (A)Northvle,Off Premise,6/30/2026,1.00,
Mike Ast,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,12011 Bottle King (A) Wayne,Off Premise,6/30/2026,1.00,
Brian Sengebush,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,231717 Culver Liquor and Bar,Off Premise,6/30/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/30/2026,1.00,
Dan Lagala,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,49055 Edgewater Liquor (A),Off Premise,6/30/2026,1.00,
Chris Payton,1155 Fever Tree Ginger Beer 3/8/150 mL Can,34009 The Wine Rack Hasbrouck Hts,Off Premise,6/30/2026,1.00,
Jayson Romine,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,230427 ShopRite Wine & Spirits of Newton#830,Off Premise,6/30/2026,1.00,
Phil Ernst,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,29004 Shop-Rite Liq Lyndhurst,Off Premise,6/30/2026,1.00,
Klejdi Lamo,1162 Fever Tree Tonic Water 3/8/150 mL Can,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Derrick Laws,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,15020 Angel's Wine & Liquors,Off Premise,6/29/2026,1.00,
Klejdi Lamo,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/29/2026,1.00,
Mike Ast,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,89005 Allendale Wine Shoppe,Off Premise,6/29/2026,1.00,
Klejdi Lamo,1155 Fever Tree Ginger Beer 3/8/150 mL Can,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Jayson Romine,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,230412 USA Wine Traders Club Of Newton (A),Off Premise,6/29/2026,1.00,
Jayson Romine,1162 Fever Tree Tonic Water 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,6/29/2026,1.00,
Derrick Laws,1157 Fever Tree Club Soda 6/4/200 mL Btl,15020 Angel's Wine & Liquors,Off Premise,6/29/2026,1.00,
Jayson Romine,1175 Fever Tree Cucumber 6/4/200 mL Btl,230412 USA Wine Traders Club Of Newton (A),Off Premise,6/29/2026,1.00,
Klejdi Lamo,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Jayson Romine,1176 Fever Tree Sicilian Lemonade 6/4/200 mL Btl,230412 USA Wine Traders Club Of Newton (A),Off Premise,6/29/2026,1.00,
Klejdi Lamo,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Jayson Romine,1164 Fever Tree Tonic Water Light 8/500 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/29/2026,1.00,
Klejdi Lamo,1157 Fever Tree Club Soda 6/4/200 mL Btl,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Jayson Romine,1172 Fever Tree Pink Grapefruit Soda 6/4/200 mL Btl,230412 USA Wine Traders Club Of Newton (A),Off Premise,6/29/2026,1.00,
Jayson Romine,1151 Fever Tree Ginger Beer 6/4/200 mL Btl,191302 Liquor Factory I Landing,Off Premise,6/29/2026,1.00,
Klejdi Lamo,1175 Fever Tree Cucumber 6/4/200 mL Btl,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Derrick Laws,1179 Fever Tree Classic Margarita Mix 6/750 mL Btl,15020 Angel's Wine & Liquors,Off Premise,6/29/2026,1.00,
Jayson Romine,1160 Fever Tree Tonic Water 6/4/200 mL Btl,230412 USA Wine Traders Club Of Newton (A),Off Premise,6/29/2026,1.00,
Klejdi Lamo,1168 Fever Tree mediterranean Tonic Water 6/4/200 mL Btl,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Shane Barreca,1173 Fever Tree Pink Grapefruit Soda 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,6/29/2026,1.00,
Jayson Romine,1159 Fever Tree Club Soda 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,6/29/2026,1.00,
Shane Barreca,1166 Fever Tree Elderflower Tonic Water 6/4/200 mL Btl,67004 Beverage Barn (A),Off Premise,6/29/2026,1.00,
Jayson Romine,1165 Fever Tree Tonic Water Light 3/8/150 mL Can,230114 Liquor Factory III Sparta,Off Premise,6/29/2026,1.00,
Derrick Laws,1155 Fever Tree Ginger Beer 3/8/150 mL Can,15020 Angel's Wine & Liquors,Off Premise,6/29/2026,1.00,
Shane Barreca,1162 Fever Tree Tonic Water 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,6/29/2026,1.00,
Klejdi Lamo,1163 Fever Tree Tonic Water Light 6/4/200 mL Btl,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Shane Barreca,1155 Fever Tree Ginger Beer 3/8/150 mL Can,67004 Beverage Barn (A),Off Premise,6/29/2026,1.00,
Jayson Romine,1174 Fever Tree Lime-Yuzu 6/4/200 mL Btl,230114 Liquor Factory III Sparta,Off Premise,6/29/2026,1.00,
Jayson Romine,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,230412 USA Wine Traders Club Of Newton (A),Off Premise,6/29/2026,1.00,
Klejdi Lamo,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,191814 Sandy's Wine & Spirit (P) (Budd Lake),Off Premise,6/29/2026,1.00,
Mike Ast,1169 Fever Tree Ginger Ale 6/4/200 mL Btl,89005 Allendale Wine Shoppe,Off Premise,6/29/2026,1.00,
Dan Lagala,1161 Fever Tree Tonic Water 8/500 mL Btl,45004 Ridgefield Liq (Z),Off Premise,6/27/2026,1.00,
