Product Name,Customer Num,Customer Name,On-Off Premise,Unit Price,Cases   2025,Cases   2026,$Vol   2025,$Vol   2026
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,231708,American Lgn Branchville,On Premise,$36.30,4.00,,$145.20,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,80024,Applebee's Paramus,On Premise,$37.80,,6.00,,$226.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,22016,Johnny A's (P) Hitchn Pos,On Premise,$34.30,10.00,,$343.00,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,31027,New Park Tav (A),On Premise,$34.30,36.00,,"$1,234.80",
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,93005,Mason Jar Restaurant,On Premise,$36.30,20.00,,$726.00,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,29044,American Lgn Lyndhurst #139,On Premise,$33.15,4.00,,$132.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,93005,Mason Jar Restaurant,On Premise,$34.30,10.00,,$343.00,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,29044,American Lgn Lyndhurst #139,On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,190706,Mill Lane Tavern,On Premise,$36.00,,8.00,,$288.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,29019,Mickey's Bar & Grill (Z),On Premise,$37.80,,18.00,,$680.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,94009,Oakland Diner,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1030,Elks Post 2236 (P),On Premise,$36.30,22.00,,$798.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,47014,K Of C 2229 (Z),On Premise,$36.00,,3.00,,$108.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,28027,Roma Rest. (P),On Premise,$37.80,,7.00,,$264.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,84009,Mac Murphy,On Premise,$36.30,11.00,,$399.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,88008,American Lgn (P) (Waldwick),On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,231304,The Lamp Post Inn,On Premise,$36.30,24.00,,$871.20,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,32005,Biggies (A),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,231304,The Lamp Post Inn,On Premise,$37.80,,29.00,,"$1,096.20"
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,28033,Homewood Suites By Hilton,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,190710,Hilton Garden Inn Rockaway,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,19006,Blackjack Mulligans (Hawthorne),On Premise,$36.00,,11.00,,$396.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,41033,Applebee's (A) Hackensack,On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,190608,Cedar Lake Club,On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,41006,Straphanger Saloon (A),On Premise,$37.80,,7.00,,$264.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,74002,Elks Post 1562,On Premise,$37.80,,8.00,,$302.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,46028,Legends (P),On Premise,$34.65,,5.00,,$173.25
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,78010,American Lgn Rochelle Pk,On Premise,$36.00,,6.00,,$216.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,93005,Mason Jar Restaurant,On Premise,$36.00,,5.00,,$180.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,41006,Straphanger Saloon (A),On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,76013,Vfw Of Saddlebrook,On Premise,$37.80,,9.00,,$340.20
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,20131,El Fogon Rest,On Premise,$33.15,9.00,,$298.35,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,31024,Castle Billiards (Z),On Premise,$36.00,,5.00,,$180.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,12053,Bahama Breeze (Wayne),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,29019,Mickey's Bar & Grill (Z),On Premise,$36.00,,8.00,,$288.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,11012,American Lg 279 Lincoln Park,On Premise,$36.00,,5.00,,$180.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,67010,Biddy O'malleys Pub (A),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,30012,Elks Post 547 (A),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,94011,Elks Post 2167,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,80003,The Capital Grille (A),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,29045,Teros Snack Bar,On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,24026,Rock Bar,On Premise,$37.80,,16.00,,$604.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,31055,The Game Room,On Premise,$36.00,,3.00,,$108.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,41010,Lenoras Bar (P),On Premise,$37.80,,5.00,,$189.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,60016,Elks Post (Z) Dumont,On Premise,$33.15,-50.00,,"($1,657.50)",
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,81031,Rail Yard Tavern (P),On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,31013,Elia Restaurant,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,231314,Elks Lodge 2288,On Premise,$36.30,9.00,,$326.70,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,60012,Grant Street Cafe (A),On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,77003,Blue 42 Restaurant & Bar,On Premise,$36.30,17.00,,$617.10,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,230115,Elks Post 2356,On Premise,$34.65,,5.00,,$173.25
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,230108,Vfw 7248 Sparta,On Premise,$37.80,,14.00,,$529.20
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,31049,Marcus Live Bar & Grille,On Premise,$34.65,,5.00,,$173.25
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,41033,Applebee's (A) Hackensack,On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,92005,Kinchley's,On Premise,$37.80,,13.00,,$491.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,96005,The Brick House (P),On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,31036,Eros Cafe,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,231005,Ogdensburg Fire Dept,On Premise,$34.30,5.00,,$171.50,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,25049,Yesterdays (P),On Premise,$34.30,12.00,,$411.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,30002,American Lgn 109 (P) Rutherford,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,24039,Veterans Post (9),On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,11012,American Lg 279 Lincoln Park,On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1214,Whiskey Wolf Tavern (P),On Premise,$34.65,,29.00,,"$1,004.85"
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,56022,Elks Post 1477,On Premise,$34.65,,14.00,,$485.10
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,12001,T Bowl Tavern (Z),On Premise,$36.30,7.00,,$254.10,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,13007,American Lgn 108 (Z) Little Falls,On Premise,$36.30,5.00,,$181.50,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,77031,Parkway Lanes,On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,57015,Elks Post 2290 (Z),On Premise,$36.00,,3.00,,$108.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,71009,American Lgn Park Ridge,On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,60016,Elks Post (Z) Dumont,On Premise,$34.30,55.00,,"$1,886.50",
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,191527,Garden State Yacht Club,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,17006,The Yard,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,76014,Que Pasta (A),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,12037,Maggies Town Tavern Ii,On Premise,$36.30,9.00,,$326.70,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,230934,Wallkill Golf Club,On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,77013,William J. Mulligan VFW Post 281,On Premise,$36.30,9.00,,$326.70,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,230433,Stillwater Area Vol Fire,On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,231309,The Stuffed Olive_2,On Premise,$37.80,,13.00,,$491.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,46030,Elks Post 2475 (Z),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,41013,Viva Margarita Hackensack,On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,231304,The Lamp Post Inn,On Premise,$36.00,,40.00,,"$1,440.00"
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,80018,Millers Paramus Ale House,On Premise,$34.30,36.00,,"$1,234.80",
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,94016,Doc Watsons NJ,On Premise,$36.00,,5.00,,$180.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,94016,Doc Watsons NJ,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,24039,Veterans Post (9),On Premise,$36.30,28.00,,"$1,016.40",
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,93013,Elks Post 1941 (Z),On Premise,$34.30,5.00,,$171.50,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,12067,Hilton Garden Inn wayne,On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,191203,American Lgn Oak Ridge Post 423,On Premise,$34.30,7.00,,$240.10,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,92014,Ramsey Country Clb,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,56022,Elks Post 1477,On Premise,$33.15,27.00,,$895.05,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,19016,Jiggle's,On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,80018,Millers Paramus Ale House,On Premise,$37.80,,23.00,,$869.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,95002,Indian Trail Club,On Premise,$36.30,7.00,,$254.10,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,4007,Karls Stumble Inn,On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,96010,Aldo's Italian Rest(Z),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,49054,Hiram's,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,230934,Wallkill Golf Club,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,47006,Elks Post 1506,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,4011,Bloomingdale Fire Dept,On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,30017,Renaissance Meadowlands,On Premise,$36.30,5.00,,$181.50,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,190918,Luna Restaurant & Bar,On Premise,$36.30,-1.00,,($36.30),
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,76014,Que Pasta (A),On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1023,The New Jessies Kettle(P),On Premise,$36.00,,16.00,,$576.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,13003,Maggie's Town Tav.(P),On Premise,$36.30,8.00,,$290.40,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,5016,Vfw Butler,On Premise,$36.30,9.00,,$326.70,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,50015,PUB 178,On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,36035,Hillside (A) S A C,On Premise,$36.00,,4.00,,$144.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,29019,Mickey's Bar & Grill (Z),On Premise,$36.30,15.00,,$544.50,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,78007,Woodstone Pizza B & G,On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$34.65,,28.00,,$970.20
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,78010,American Lgn Rochelle Pk,On Premise,$36.30,17.00,,$617.10,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,190919,Amer Lgn Of Wharton 91,On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,28026,Elks Post 1992 (Z),On Premise,$33.15,87.00,,"$2,884.05",
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$34.65,,5.00,,$173.25
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,47006,Elks Post 1506,On Premise,$36.00,,1.00,,$36.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1004,The Vreeland Store,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,83009,Jalapeno Mex. Grille(A),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,94013,Portobello Feasts,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,190708,American Lgn Rockaway,On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,12067,Hilton Garden Inn wayne,On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,83008,Glen Rock Ac Clb(P),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,38025,Rebar (Z),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,41006,Straphanger Saloon (A),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,71010,Elks Post 2234,On Premise,$34.30,5.00,,$171.50,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,60016,Elks Post (Z) Dumont,On Premise,$36.30,7.00,,$254.10,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,81031,Rail Yard Tavern (P),On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$33.15,21.00,,$696.15,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,4007,Karls Stumble Inn,On Premise,$34.30,1.00,,$34.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1030,Elks Post 2236 (P),On Premise,$33.15,10.00,,$331.50,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,190608,Cedar Lake Club,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,24031,Tommy's Tavern & Tap (Clifton),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,71010,Elks Post 2234,On Premise,$36.00,,9.00,,$324.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,17006,The Yard,On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,79001,Victor's Maywood Inn,On Premise,$36.00,,5.00,,$180.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,77013,William J. Mulligan VFW Post 281,On Premise,$36.00,,2.00,,$72.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,8004,The Side Door (P),On Premise,$36.00,,9.00,,$324.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,36015,Wallington Lane (Bowlero),On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,92007,Brady's At(A)The Station,On Premise,$34.30,10.00,,$343.00,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,94016,Doc Watsons NJ,On Premise,$37.80,,16.00,,$604.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,28009,1 Republik,On Premise,$34.30,2.00,,$68.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,65006,Gerry's Place,On Premise,$33.15,10.00,,$331.50,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,28015,K Of C N Arlington (Z),On Premise,$36.30,6.00,,$217.80,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,96005,The Brick House (P),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,24061,Breaker Billiards,On Premise,$36.00,,2.00,,$72.00
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,94013,Portobello Feasts,On Premise,$36.30,3.00,,$108.90,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,89002,Allendale Bar & Grill,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,32009,American Lgn (P) (Carlstadt),On Premise,$34.65,,50.00,,"$1,732.50"
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,28027,Roma Rest. (P),On Premise,$36.30,10.00,,$363.00,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,93013,Elks Post 1941 (Z),On Premise,$34.65,,69.00,,"$2,390.85"
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,60012,Grant Street Cafe (A),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,94003,Segovia Tavern,On Premise,$34.65,,10.00,,$346.50
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,31026,Rockafella's,On Premise,$34.65,,3.00,,$103.95
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,74014,American Lgn (Z) (Westwood),On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,24026,Rock Bar,On Premise,$33.15,2.00,,$66.30,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,79009,American Lgn (Z) (Maywood),On Premise,$34.30,2.00,,$68.60,
White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,12047,American Lgn 174 Wayne,On Premise,$36.30,6.00,,$217.80,
White Claw Hard Seltzer Grape 4/6/12 oz Can,12038,Tommy's Tavern + Tap (Wayne),On Premise,$36.30,4.00,,$145.20,
White Claw Hard Seltzer Grape 4/6/12 oz Can,191601,Stoll Street Tavern,On Premise,$34.30,4.00,,$137.20,
White Claw Hard Seltzer Grape 4/6/12 oz Can,190706,Mill Lane Tavern,On Premise,$34.30,2.00,,$68.60,
White Claw Hard Seltzer Grape 4/6/12 oz Can,24026,Rock Bar,On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Grape 4/6/12 oz Can,24026,Rock Bar,On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Grape 4/6/12 oz Can,230917,Doc's Place (P),On Premise,$34.65,,30.00,,"$1,039.50"
White Claw Hard Seltzer Grape 4/6/12 oz Can,190923,Knotty Pine Pub (P),On Premise,$36.00,,2.00,,$72.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,44033,Brass Rail Pub_2,On Premise,$36.00,,2.00,,$72.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,1035,Old School Pub P),On Premise,$36.00,,1.00,,$36.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,88008,American Lgn (P) (Waldwick),On Premise,$37.80,,2.00,,$75.60
White Claw Hard Seltzer Grape 4/6/12 oz Can,191601,Stoll Street Tavern,On Premise,$36.00,,15.00,,$540.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$37.80,,5.00,,$189.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,49085,Tommy's Tavern + Tap (Edgewater),On Premise,$36.30,4.00,,$145.20,
White Claw Hard Seltzer Grape 4/6/12 oz Can,81017,JJ's Pub,On Premise,$33.15,1.00,,$33.15,
White Claw Hard Seltzer Grape 4/6/12 oz Can,24026,Rock Bar,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Grape 4/6/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$33.15,7.00,,$232.05,
White Claw Hard Seltzer Grape 4/6/12 oz Can,37034,Blackjack Mulligans(P) (Garfield),On Premise,$34.65,,3.00,,$103.95
White Claw Hard Seltzer Grape 4/6/12 oz Can,1035,Old School Pub P),On Premise,$34.65,,12.00,,$415.80
White Claw Hard Seltzer Grape 4/6/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$36.00,,4.00,,$144.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,190706,Mill Lane Tavern,On Premise,$37.80,,1.00,,$37.80
White Claw Hard Seltzer Grape 4/6/12 oz Can,190706,Mill Lane Tavern,On Premise,$36.00,,10.00,,$360.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,190923,Knotty Pine Pub (P),On Premise,$34.30,6.00,,$205.80,
White Claw Hard Seltzer Grape 4/6/12 oz Can,191006,Gatwyns II (P),On Premise,$36.00,,2.00,,$72.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,32009,American Lgn (P) (Carlstadt),On Premise,$37.80,,5.00,,$189.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,24026,Rock Bar,On Premise,$36.00,,2.00,,$72.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,191505,Mckenna's Pub (P),On Premise,$34.30,3.00,,$102.90,
White Claw Hard Seltzer Grape 4/6/12 oz Can,230917,Doc's Place (P),On Premise,$33.15,3.00,,$99.45,
White Claw Hard Seltzer Grape 4/6/12 oz Can,77003,Blue 42 Restaurant & Bar,On Premise,$37.80,,4.00,,$151.20
White Claw Hard Seltzer Grape 4/6/12 oz Can,19011,Las Maravillas Restaurant,On Premise,$36.30,1.00,,$36.30,
White Claw Hard Seltzer Grape 4/6/12 oz Can,191601,Stoll Street Tavern,On Premise,$34.65,,23.00,,$796.95
White Claw Hard Seltzer Grape 4/6/12 oz Can,191505,Mckenna's Pub (P),On Premise,$36.30,2.00,,$72.60,
White Claw Hard Seltzer Grape 4/6/12 oz Can,191505,Mckenna's Pub (P),On Premise,$37.80,,3.00,,$113.40
White Claw Hard Seltzer Grape 4/6/12 oz Can,76021,Saddle Brook Liquor & Bar,On Premise,$34.65,,3.00,,$103.95
White Claw Hard Seltzer Grape 4/6/12 oz Can,191505,Mckenna's Pub (P),On Premise,$36.00,,1.00,,$36.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,230917,Doc's Place (P),On Premise,$36.00,,29.00,,"$1,044.00"
White Claw Hard Seltzer Grape 4/6/12 oz Can,230915,Crystal Sprs/Wild Turkey,On Premise,$31.15,4.00,,$124.60,
White Claw Hard Seltzer Grape 4/6/12 oz Can,231309,The Stuffed Olive_2,On Premise,$33.15,1.00,,$33.15,
White Claw Hard Seltzer Grape 4/6/12 oz Can,15004,Blackjack Mulligan's Public House,On Premise,$36.00,,6.00,,$216.00
White Claw Hard Seltzer Grape 4/6/12 oz Can,191006,Gatwyns II (P),On Premise,$36.30,5.00,,$181.50,
White Claw Hard Seltzer Grape 4/6/12 oz Can,191006,Gatwyns II (P),On Premise,$37.80,,1.00,,$37.80
