Sales Rep Assigned,Customer ID,Customer Name,Shipping Address,City,On Premise,Brand Family,Product Num Name,Cases   2025,Buyer Count   2025,Cases   2026,Buyer Count   2026
Nick Melissari,31055,The Game Room,1 American Dream Way,East Rutherford,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,,,3.00,1
Nick Melissari,96010,Aldo's Italian Rest(Z),640 Wyckoff Ave,Wyckoff,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,,
Nick Melissari,92012,The Shannon Rose/Ramsey,1200 Rt 17 N,Ramsey,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,1.00,1
Nick Melissari,96010,Aldo's Italian Rest(Z),640 Wyckoff Ave,Wyckoff,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,0.00,1
Nick Melissari,32008,Steve's Bar & Grill (A),620 Rt 17,Carlstadt,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Nick Melissari,37070,The Hive Bar & Bistro,142 Outwater Lane,Garfield,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,5.00,1,,
Nick Melissari,38002,Satin Dolls (A),230 Route 17,Lodi,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Nick Melissari,80061,The Green Lounge,314 Paramus Rd,Paramus,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,15.00,1,12.00,1
Nick Melissari,31043,House of Que (East Rutherford),1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,17.00,1,,
Nick Melissari,88002,Nellie's Place (P),9 Franklin Tpk,Waldwick,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1.00,1,3.00,1
Nick Melissari,28009,1 Republik,26 Ridge Rd,North Arlington,On Premise,White Claw,8582 White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,4.00,1,,
Nick Melissari,92014,Ramsey Country Clb,105 Lakeside Dr,Ramsey,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,0.00,1
Nick Melissari,28009,1 Republik,26 Ridge Rd,North Arlington,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,1.00,1,9.00,1
Nick Melissari,32008,Steve's Bar & Grill (A),620 Rt 17,Carlstadt,On Premise,Sun Cruiser,200635 Sun Cruiser Peach Iced Tea 6/4/12 oz Can,1.00,1,,
Nick Melissari,38020,Lodi Lanes (A),58 Terhune Ave,Lodi,On Premise,Carbliss,200881 Carbliss Black Cherry 6/4/12 oz Can,,,2.00,1
Nick Melissari,80007,The Orange Lantern,15 E Firehouse Lane,Paramus,On Premise,Sun Cruiser,200635 Sun Cruiser Peach Iced Tea 6/4/12 oz Can,7.00,1,3.00,1
Nick Melissari,94004,Hansil's Bar (P),7 Ramapo Valley Rd.,Oakland,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,1.00,1,,
Nick Melissari,80007,The Orange Lantern,15 E Firehouse Lane,Paramus,On Premise,Carbliss,200883 Carbliss Blood Orange 6/4/12 oz Can,,,3.00,1
Nick Melissari,31036,Eros Cafe,168 Union Ave,East Rutherford,On Premise,White Claw,8603 White Claw Hard Seltzer Watermelon 4/6/12 oz Can,1.00,1,5.00,1
Nick Melissari,29019,Mickey's Bar & Grill (Z),601 Riverside Plaza,Lyndhurst,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,18.00,1,18.00,1
Nick Melissari,94013,Portobello Feasts,175 Ramapo Valley Rd,Oakland,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1.00,1,,
Nick Melissari,80062,Hampton Inn Paramus,625 From Rd,Paramus,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,3.00,1,7.00,1
Nick Melissari,93014,Double Tree By Hilton,180 Rt 17 S,Mahwah,On Premise,White Claw,8582 White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,2.00,1,,
Nick Melissari,46028,Legends (P),16 Statehighway 5,Palisades Park,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,15.00,1,2.00,1
Nick Melissari,89002,Allendale Bar & Grill,67 Allendale Ave,Allendale,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,30.00,1,,
Nick Melissari,31026,Rockafella's,443 Paterson Aven,East Rutherford,On Premise,White Claw,8597 White Claw Hard Seltzer Variety #2 2/12/12 oz Can,11.00,1,,
Nick Melissari,79001,Victor's Maywood Inn,122 W Pleasant Ave,Maywood,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,10.00,1,,
Nick Melissari,96005,The Brick House (P),179 Godwin Ave,Wyckoff,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,1.00,1
Nick Melissari,31058,Dream 360,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,11.00,1
Nick Melissari,80040,Biagio's,299 Paramus Rd,Paramus,On Premise,Carbliss,200886 Carbliss Lemon Tea 6/4/12 oz Can,,,1.00,1
Nick Melissari,32012,The Local Pub,442 Hackensack St,Carlstadt,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,,,4.00,1
Nick Melissari,31026,Rockafella's,443 Paterson Aven,East Rutherford,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,,,7.00,1
Nick Melissari,41033,Applebee's (A) Hackensack,450 Hackensack Ave.,Hackensack,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,2.00,1
Nick Melissari,31023,Applebee's Garfield (A),186 Passaic St,Garfield,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,6.00,1,,
Nick Melissari,28024,N Arlington Bowl O Drome,200 Schuyler Ave,North Arlington,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,1.00,1,,
Nick Melissari,78016,Outback Stk Hse Roch Pk,194 Rt 17 N,Rochelle Park,On Premise,White Claw,8583 White Claw Hard Seltzer Variety #1 2/12/12 oz Can,,,1.00,1
Nick Melissari,32005,Biggies (A),430 Rte 17 So,Carlstadt,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,,
Nick Melissari,78007,Woodstone Pizza B & G,352 W. Passaic Street,Rochelle Park,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,4.00,1,,
Nick Melissari,29045,Teros Snack Bar,224 Ridge Rd,Lyndhurst,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1.00,1,,
Nick Melissari,42003,Whiskey Roads,152 Washington Ave,Little Ferry,On Premise,White Claw,8585 White Claw Hard Seltzer Black Cherry 1/12/19.2 oz Can,,,1.00,1
Nick Melissari,31023,Applebee's Garfield (A),186 Passaic St,Garfield,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,4.00,1,6.00,1
Nick Melissari,37004,Tres Agaves,178 Palisade Ave,Garfield,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,1.00,1,,
Nick Melissari,78017,El Asadero Mexican Grill (Rochelle Park),375 W. Passaic St.,Rochelle Park,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,6.00,1,,
Nick Melissari,80014,Bahama Breeze (Paramus),1600 Bergen Town Center,Paramus,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,1.00,1,,
Nick Melissari,37034,Blackjack Mulligans(P) (Garfield),279 Passaic St,Garfield,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,6.00,1
Nick Melissari,28009,1 Republik,26 Ridge Rd,North Arlington,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,12.00,1,5.00,1
Nick Melissari,37070,The Hive Bar & Bistro,142 Outwater Lane,Garfield,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,26.00,1,13.00,1
Nick Melissari,32008,Steve's Bar & Grill (A),620 Rt 17,Carlstadt,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,,
Nick Melissari,32012,The Local Pub,442 Hackensack St,Carlstadt,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,1.00,1,,
Nick Melissari,77003,Blue 42 Restaurant & Bar,158 Market St,Elmwood Park,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,9.00,1,9.00,1
Nick Melissari,80007,The Orange Lantern,15 E Firehouse Lane,Paramus,On Premise,Sun Cruiser,200664 Sun Cruiser Lemonade Variety 3/8/12 oz Can,1.00,1,,
Nick Melissari,31059,Apres Cafe,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200636 Sun Cruiser Classic Iced Tea 3/8/12oz Can,,,2.00,1
Nick Melissari,88003,W's Village Grille,71 Crescent Ave,Waldwick,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,2.00,1
Nick Melissari,92007,Brady's At(A)The Station,5 W Main St,Ramsey,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,1.00,1,1.00,1
Nick Melissari,31049,Marcus Live Bar & Grille,1 American Dream Way,East Rutherford,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,,,8.00,1
Nick Melissari,41026,Amc- Shops @ Riverside P,390 Hackensack Ave,Hackensack,On Premise,Sun Cruiser,200672 Sun Cruiser Classic Iced Tea 1/12/19.2 oz Can,,,1.00,1
Nick Melissari,80007,The Orange Lantern,15 E Firehouse Lane,Paramus,On Premise,Carbliss,200889 Carbliss Mango 6/4/12 oz Can,,,1.00,1
Nick Melissari,49085,Tommy's Tavern + Tap (Edgewater),11 The Promenade,Edgewater,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,6.00,1,,
Nick Melissari,38039,Hilltop Tav.(Z),50 Essex St,Lodi,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,20.00,1,10.00,1
Nick Melissari,49054,Hiram's,1345 Palisade Ave,Fort Lee,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1.00,1,,
Nick Melissari,80007,The Orange Lantern,15 E Firehouse Lane,Paramus,On Premise,Carbliss,200891 Carbliss Pineapple 6/4/12 oz Can,,,6.00,1
Nick Melissari,38020,Lodi Lanes (A),58 Terhune Ave,Lodi,On Premise,Carbliss,200891 Carbliss Pineapple 6/4/12 oz Can,,,2.00,1
Nick Melissari,29021,Uncle Vinnys Bar & Grill,37 Ridge Road,Lyndhurst,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,92.00,1,58.00,1
Nick Melissari,96005,The Brick House (P),179 Godwin Ave,Wyckoff,On Premise,Sun Cruiser,200635 Sun Cruiser Peach Iced Tea 6/4/12 oz Can,3.00,1,,
Nick Melissari,31059,Apres Cafe,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200631 Sun Cruiser Iced Tea Variety 3/8/12 oz Can,,,9.00,1
Nick Melissari,94009,Oakland Diner,72 Ramapo Valley Rd,Oakland,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,2.00,1
Nick Melissari,31054,Burger Shack,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200664 Sun Cruiser Lemonade Variety 3/8/12 oz Can,,,80.00,1
Nick Melissari,28009,1 Republik,26 Ridge Rd,North Arlington,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,1.00,1,,
Nick Melissari,49085,Tommy's Tavern + Tap (Edgewater),11 The Promenade,Edgewater,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,7.00,1
Nick Melissari,80003,The Capital Grille (A),1 Garden State Plaza,Paramus,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,,
Nick Melissari,94003,Segovia Tavern,110 W Oakland Ave,Oakland,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,20.00,1,10.00,1
Nick Melissari,96006,Blue Moon Mexican Cafe,327j Franklin Ave,Wyckoff,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,1.00,1,,
Nick Melissari,31030,Al-Di-La' (P),1 Hoboken Rd,East Rutherford,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,,
Nick Melissari,37034,Blackjack Mulligans(P) (Garfield),279 Passaic St,Garfield,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,3.00,1
Nick Melissari,37063,Jojo's Bar & Grill,133 Monroe St,Garfield,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,,
Nick Melissari,37034,Blackjack Mulligans(P) (Garfield),279 Passaic St,Garfield,On Premise,White Claw,8582 White Claw Hard Seltzer Ruby Grapefruit 4/6/12 oz Can,1.00,1,,
Nick Melissari,88002,Nellie's Place (P),9 Franklin Tpk,Waldwick,On Premise,White Claw,8594 White Claw Hard Seltzer Mango 1/24/16 oz,1.00,1,2.00,1
Nick Melissari,96006,Blue Moon Mexican Cafe,327j Franklin Ave,Wyckoff,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,3.00,1,2.00,1
Nick Melissari,78007,Woodstone Pizza B & G,352 W. Passaic Street,Rochelle Park,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,2.00,1
Nick Melissari,79001,Victor's Maywood Inn,122 W Pleasant Ave,Maywood,On Premise,Carbliss,200891 Carbliss Pineapple 6/4/12 oz Can,,,1.00,1
Nick Melissari,31058,Dream 360,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,4.00,1,,
Nick Melissari,38020,Lodi Lanes (A),58 Terhune Ave,Lodi,On Premise,Sun Cruiser,200664 Sun Cruiser Lemonade Variety 3/8/12 oz Can,,,6.00,1
Nick Melissari,31054,Burger Shack,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,,,70.00,1
Nick Melissari,37004,Tres Agaves,178 Palisade Ave,Garfield,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,1.00,1,,
Nick Melissari,93002,Roxanne's A),150 Franklin Tpk,Mahwah,On Premise,White Claw,8580 White Claw Hard Seltzer Natural Lime 4/6/12 oz Can,4.00,1,2.00,1
Nick Melissari,93002,Roxanne's A),150 Franklin Tpk,Mahwah,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,8.00,1,8.00,1
Nick Melissari,78007,Woodstone Pizza B & G,352 W. Passaic Street,Rochelle Park,On Premise,White Claw,8595 White Claw Hard Seltzer Mango 2/12/12 oz Can,2.00,1,,
Nick Melissari,36014,Viva Margarita Wallington,413 Paterson Ave,Wallington,On Premise,Carbliss,200882 Carbliss Black Raspberry 6/4/12 oz Can,,,1.00,1
Nick Melissari,38025,Rebar (Z),132 Essex St,Lodi,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,3.00,1
Nick Melissari,42003,Whiskey Roads,152 Washington Ave,Little Ferry,On Premise,Sun Cruiser,200665 Sun Cruiser Iced Tea Variety 2/12/12 oz Can,,,1.00,1
Nick Melissari,79001,Victor's Maywood Inn,122 W Pleasant Ave,Maywood,On Premise,Carbliss,200881 Carbliss Black Cherry 6/4/12 oz Can,,,5.00,1
Nick Melissari,77003,Blue 42 Restaurant & Bar,158 Market St,Elmwood Park,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,3.00,1,,
Nick Melissari,93005,Mason Jar Restaurant,219 Ramapo Valley Rd,Mahwah,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,30.00,1,20.00,1
Nick Melissari,28019,Turf and Barrel,584 Ridge Rd,North Arlington,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,18.00,1,,
Nick Melissari,32015,Cjd 2l Corp(Sofive),2 Palmer Terrace,Carlstadt,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,3.00,1,,
Nick Melissari,28009,1 Republik,26 Ridge Rd,North Arlington,On Premise,Sun Cruiser,200641 Sun Cruiser Vodka Pink Lemonade 3/8/12 oz Can,1.00,1,1.00,1
Nick Melissari,78007,Woodstone Pizza B & G,352 W. Passaic Street,Rochelle Park,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,,,2.00,1
Nick Melissari,32023,Redd's Rest (Z),317 Washington Ave,Carlstadt,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1.00,1,,
Nick Melissari,37034,Blackjack Mulligans(P) (Garfield),279 Passaic St,Garfield,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,15.00,1,26.00,1
Nick Melissari,94012,Holiday Bowl,29 Spruce St,Oakland,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,10.00,1,,
Nick Melissari,49063,COV,115 River Rd,Edgewater,On Premise,White Claw,8639 White Claw Pineapple 4/6/12 oz Can,,,2.00,1
Nick Melissari,94009,Oakland Diner,72 Ramapo Valley Rd,Oakland,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,5.00,1,1.00,1
Nick Melissari,30026,Simulcast,1 Racetrack Drive,East Rutherford,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1.00,1,,
Nick Melissari,93005,Mason Jar Restaurant,219 Ramapo Valley Rd,Mahwah,On Premise,Sun Cruiser,200664 Sun Cruiser Lemonade Variety 3/8/12 oz Can,12.00,1,,
Nick Melissari,31043,House of Que (East Rutherford),1 American Dream Way,East Rutherford,On Premise,White Claw,8621 White Claw Peach 4/6/12 oz Can,1.00,1,,
Nick Melissari,80040,Biagio's,299 Paramus Rd,Paramus,On Premise,Carbliss,200885 Carbliss Grapefruit 6/4/12 oz Can,,,1.00,1
Nick Melissari,38020,Lodi Lanes (A),58 Terhune Ave,Lodi,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,3.00,1,,
Nick Melissari,93005,Mason Jar Restaurant,219 Ramapo Valley Rd,Mahwah,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,6.00,1
Nick Melissari,19006,Blackjack Mulligans (Hawthorne),237 Diamond Bridge Ave,Hawthorne,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,2.00,1
Nick Melissari,30026,Simulcast,1 Racetrack Drive,East Rutherford,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,1.00,1,,
Nick Melissari,31058,Dream 360,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,4.00,1,8.00,1
Nick Melissari,41026,Amc- Shops @ Riverside P,390 Hackensack Ave,Hackensack,On Premise,Sun Cruiser,200638 Sun Cruiser Classic Iced Tea 1/12/24 oz Can,3.00,1,-1.00,1
Nick Melissari,49085,Tommy's Tavern + Tap (Edgewater),11 The Promenade,Edgewater,On Premise,Sun Cruiser,200635 Sun Cruiser Peach Iced Tea 6/4/12 oz Can,5.00,1,,
Nick Melissari,88003,W's Village Grille,71 Crescent Ave,Waldwick,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,2.00,1
Nick Melissari,37034,Blackjack Mulligans(P) (Garfield),279 Passaic St,Garfield,On Premise,White Claw,8587 White Claw Hard Seltzer Raspberry 4/6/12 oz Can,11.00,1,8.00,1
Nick Melissari,92012,The Shannon Rose/Ramsey,1200 Rt 17 N,Ramsey,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,6.00,1
Nick Melissari,31058,Dream 360,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200635 Sun Cruiser Peach Iced Tea 6/4/12 oz Can,4.00,1,,
Nick Melissari,28009,1 Republik,26 Ridge Rd,North Arlington,On Premise,White Claw,8621 White Claw Peach 4/6/12 oz Can,4.00,1,,
Nick Melissari,32023,Redd's Rest (Z),317 Washington Ave,Carlstadt,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,0.00,1
Nick Melissari,42003,Whiskey Roads,152 Washington Ave,Little Ferry,On Premise,Sun Cruiser,200639 Sun Cruiser Lemonade Iced Tea 1/12/24 oz Can,0.00,1,,
Nick Melissari,94003,Segovia Tavern,110 W Oakland Ave,Oakland,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,80.00,1,10.00,1
Nick Melissari,94009,Oakland Diner,72 Ramapo Valley Rd,Oakland,On Premise,Sun Cruiser,200679 Sun Cruiser Pink Lemonade 1/24/12 oz Can,,,1.00,1
Nick Melissari,31054,Burger Shack,1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200668 Sun Cruiser Lemonade Variety Pack 2/12/12 oz Can,,,10.00,1
Nick Melissari,94012,Holiday Bowl,29 Spruce St,Oakland,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,0.00,1
Nick Melissari,42003,Whiskey Roads,152 Washington Ave,Little Ferry,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,3.00,1
Nick Melissari,31043,House of Que (East Rutherford),1 American Dream Way,East Rutherford,On Premise,White Claw,8588 White Claw Hard Seltzer Black Cherry 2/12/12 oz Can,,,0.00,1
Nick Melissari,80061,The Green Lounge,314 Paramus Rd,Paramus,On Premise,Sun Cruiser,200637 Sun Cruiser Half & Half Lemonade Iced Tea 3/8/12 oz Can,1.00,1,,
Nick Melissari,94009,Oakland Diner,72 Ramapo Valley Rd,Oakland,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1.00,1,1.00,1
Nick Melissari,80018,Millers Paramus Ale House,270 Rt. 4 East,Paramus,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,19.00,1
Nick Melissari,29021,Uncle Vinnys Bar & Grill,37 Ridge Road,Lyndhurst,On Premise,White Claw,8589 White Claw Hard Seltzer Mango 4/6/12 oz Can,5.00,1,3.00,1
Nick Melissari,31013,Elia Restaurant,240 Hackensack St,East Rutherford,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,,
Nick Melissari,31043,House of Que (East Rutherford),1 American Dream Way,East Rutherford,On Premise,Sun Cruiser,200632 Sun Cruiser Classic Iced Tea 6/4/12 oz Can,23.00,1,,
Nick Melissari,32023,Redd's Rest (Z),317 Washington Ave,Carlstadt,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,23.00,1,3.00,1
Nick Melissari,28009,1 Republik,26 Ridge Rd,North Arlington,On Premise,Sun Cruiser,200633 Sun Cruiser Lemonade & Iced Tea 6/4/12 oz Can,2.00,1,,
Nick Melissari,93005,Mason Jar Restaurant,219 Ramapo Valley Rd,Mahwah,On Premise,Sun Cruiser,200640 Sun Cruiser Vodka Lemonade 1/24/12 oz Loose Can,,,4.00,1
Nick Melissari,80014,Bahama Breeze (Paramus),1600 Bergen Town Center,Paramus,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,1.00,1,,
Nick Melissari,92007,Brady's At(A)The Station,5 W Main St,Ramsey,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,1.00,1,2.00,1
Nick Melissari,42003,Whiskey Roads,152 Washington Ave,Little Ferry,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,19.00,1,25.00,1
Nick Melissari,80024,Applebee's Paramus,Fashion Ctr Mall Rt17 N,Paramus,On Premise,Sun Cruiser,200634 Sun Cruiser Classic Iced Tea 1/24/12 oz Loose Can,,,5.00,1
Nick Melissari,29030,City Lounge (P),455 Valley Brook Ave,Lyndhurst,On Premise,White Claw,8581 White Claw Hard Seltzer Black Cherry 4/6/12 oz Can,6.00,1,4.00,1
Nick Melissari,88002,Nellie's Place (P),9 Franklin Tpk,Waldwick,On Premise,Sun Cruiser,200678 Sun Cruiser Lemonade & Ice Tea 1/24/12 oz Can,,,2.00,1
